	REGULATOR	TARGET	VALUE
270954	ADA2	CNAG_02023	0.1483556904423808
344385	ADA2	CNAG_02563	0.1483556904423808
480070	ADA2	CNAG_03602	0.1483556904423808
810796	ADA2	CNAG_06056	0.1483556904423808
827776	ADA2	CNAG_06182	0.1483556904423808
870454	ADA2	CNAG_06503	0.1483556904423808
898147	ADA2	CNAG_06708	0.1483556904423808
1001567	ADA2	CNAG_07813	0.1483556904423808
638080	ZFC4	CNAG_04759	0.1483556904423808
966981	ECM2201	CNAG_07536	0.1483556904423808
758765	HLH1	CML1	0.1483556904423808
1019911	HLH1	CNAG_07962	0.1483556904423808
24027	BZP3	CNAG_00173	0.1483556904423808
333968	BZP3	CNAG_02488	0.1483556904423808
401583	BZP3	CAX4	0.1483556904423808
676005	BZP3	CNAG_05044	0.1483556904423808
877477	BZP3	CNAG_06557	0.1483556904423808
273998	CNAG_00514	CNAG_02045	0.1483556904423808
348499	CNAG_00514	CNAG_02593	0.1483556904423808
441352	CNAG_00514	CNAG_03308	0.1483556904423808
455883	CNAG_00514	CNAG_03408	0.1483556904423808
471640	CNAG_00514	CNAG_03531	0.1483556904423808
541089	CNAG_00514	CNAG_04041	0.1483556904423808
661164	CNAG_00514	CNAG_04934	0.1483556904423808
877629	CNAG_00514	CNAG_06558	0.1483556904423808
901955	CNAG_00514	CNAG_06738	0.1483556904423808
938823	CNAG_00514	INP5202	0.1483556904423808
974470	CNAG_00514	CNAG_07594	0.1483556904423808
1002163	CNAG_00514	CNAG_07817	0.1483556904423808
817815	LIV1	CNAG_06112	0.1483556904423808
978751	SIP4	CNAG_07635	0.1483556904423808
32128	GAT1	CNAG_00262	0.1483556904423808
633016	GAT1	CNAG_04725	0.1483556904423808
927038	GAT1	CNAG_06926	0.1483556904423808
30291	SP1	CNAG_00250	0.1483556904423808
269861	SP1	CNAG_02011	0.1483556904423808
530071	SP1	CNAG_03964	0.1483556904423808
1055545	GAT204	CNAG_03813	0.148299634456635
1056084	GAT204	CNAG_04397	0.148299634456635
1072672	NRG1	CNAG_00269	0.14827126264572102
1074547	NRG1	CNAG_02386	0.14827126264572102
1074471	NRG1	CNAG_02301	0.148250758647919
1076739	NRG1	CNAG_04882	0.148250758647919
1077552	NRG1	CNAG_05806	0.148250758647919
1078879	NRG1	CNAG_07669	0.148250758647919
199791	BZP5	AKP2	0.14823187642642735
522723	BZP5	LPI5	0.14823187642642735
746665	BZP5	CNAG_05571	0.14823187642642735
805567	BZP5	CNAG_06007	0.14823187642642735
621001	RDS2	MBF1	0.1482262574645824
713372	CNAG_03059	CNAG_05326	0.1482262574645824
314723	YRM101	EED1	0.1482262574645824
634826	FZC7	CNAG_04736	0.14820257359759714
892428	CNAG_05375	CNAG_06666	0.14820257359759714
498501	ERT1	CNAG_03728	0.14820114036604312
1005382	CNAG_00841	CNAG_07845	0.14820114036604312
194140	FZC28	CNAG_01456	0.14820114036604312
430307	FZC7	CNAG_03228	0.1482007269688667
1072630	NRG1	CNAG_00191	0.148188054561615
1072748	NRG1	CNAG_00359	0.148188054561615
1072973	NRG1	CNAG_00608	0.148188054561615
1073004	NRG1	CNAG_00651	0.148188054561615
1073032	NRG1	CNAG_00680	0.148188054561615
1073059	NRG1	CNAG_00707	0.148188054561615
1073458	NRG1	GUT1	0.148188054561615
1073729	NRG1	CNAG_01465	0.148188054561615
1074230	NRG1	CNAG_02027	0.148188054561615
1074250	NRG1	QDR1	0.148188054561615
1074279	NRG1	CNAG_02079	0.148188054561615
1074475	NRG1	FZC45	0.148188054561615
1074476	NRG1	CNAG_02306	0.148188054561615
1074685	NRG1	CNAG_02540	0.148188054561615
1075203	NRG1	CNAG_03155	0.148188054561615
1075417	NRG1	CNAG_03389	0.148188054561615
1075561	NRG1	CNAG_03559	0.148188054561615
1075912	NRG1	CNAG_03956	0.148188054561615
1075977	NRG1	CNAG_04026	0.148188054561615
1076430	NRG1	CNAG_04536	0.148188054561615
1076494	NRG1	CNAG_04616	0.148188054561615
1076757	NRG1	CNAG_04903	0.148188054561615
1076933	NRG1	CNAG_05113	0.148188054561615
1076972	NRG1	CNAG_05158	0.148188054561615
1077081	NRG1	CNAG_05288	0.148188054561615
1077346	NRG1	GCS1	0.148188054561615
1077577	NRG1	CNAG_05831	0.148188054561615
1077887	NRG1	CNAG_06206	0.148188054561615
1077969	NRG1	CNAG_06308	0.148188054561615
1078075	NRG1	CNAG_06419	0.148188054561615
1078172	NRG1	CNAG_06538	0.148188054561615
1078387	NRG1	CNAG_06776	0.148188054561615
1078522	NRG1	CNAG_06935	0.148188054561615
1078778	NRG1	CNAG_07539	0.148188054561615
475606	BZP5	FZC33	0.14816684061032032
78322	FZC4	CEL1	0.14816684061032032
733199	CNAG_07528	APN1	0.14816684061032032
292183	HLH3	CNAG_02169	0.14816684061032032
424047	HLH3	CNAG_03179	0.14816684061032032
733805	HLH3	SPO11	0.14816684061032032
855732	HLH3	CNAG_06388	0.14816684061032032
351843	FZC49	CNAG_02660	0.14816684061032032
926410	FZC25	HOB4	0.14816684061032032
109671	MIG1	SIP401	0.14816684061032032
454940	MIG1	GAT203	0.14816684061032032
684992	FZC37	FZC42	0.14816684061032032
621050	JJJ1	MBF1	0.14816684061032032
371862	ZAP104	DAK202a	0.14816684061032032
956834	CNAG_05375	CNAG_07456	0.14816684061032032
58862	FZC2	LIV1	0.14816684061032032
1003339	FZC42	CNAG_07826	0.14816684061032032
719857	PIP201	CNAG_05375	0.14816684061032032
90214	FZC3	CNAG_00692	0.14816684061032032
836273	FZC3	CFT1	0.14816684061032032
844677	MBF1	CNAG_06314	0.14816684061032032
449850	DDT1	ZNF2	0.14816684061032032
679761	DDT1	CNAG_05075	0.14816684061032032
252360	FZC30	CID14	0.14816684061032032
297948	FZC30	CNAG_02208	0.14816684061032032
336958	FZC30	CNAG_02508	0.14816684061032032
453213	ARO80	CNAG_03389	0.14816684061032032
88360	CLR1	CNAG_00680	0.14816684061032032
350875	CLR1	CNAG_02654	0.14816684061032032
719683	CLR1	CNAG_05374	0.14816684061032032
581242	HSF2	CNAG_04324	0.14816684061032032
720587	FZC18	FZC44	0.14816684061032032
897129	FZC18	HAD9	0.14816684061032032
998101	FZC18	CNAG_07784	0.14816684061032032
75954	RLM1	CNAG_00586	0.14816684061032032
50558	RDS2	CNAG_00401	0.14816684061032032
141884	ASG1	CNAG_01079	0.14816684061032032
1027317	ASG1	CNAG_08011	0.14816684061032032
458848	ECM22	FZC48	0.14816684061032032
317504	FZC33	CNAG_02365	0.14816684061032032
230151	SKN7	CNAG_01714	0.14816684061032032
1022562	FZC50	CNAG_07980	0.14816684061032032
846626	CCD4	MIG1	0.14816684061032032
977274	HCM101	CNAG_07624	0.14816684061032032
804402	CNAG_03132	CNAG_06000	0.14816684061032032
380822	FZC46	CNAG_02865	0.14816684061032032
855645	FZC46	CNAG_06388	0.14816684061032032
965796	FZC46	CNAG_07528	0.14816684061032032
103622	CNAG_03059	CNAG_00786	0.14816684061032032
168179	CNAG_03059	GPB1	0.14816684061032032
251097	CNAG_03059	GUA1	0.14816684061032032
585034	ASG101	ZAP103	0.14816684061032032
821071	FZC51	BZP1	0.14816684061032032
885167	FZC51	CNAG_06617	0.14816684061032032
644840	MAL13	FZC8	0.14816684061032032
1017957	ZFC8	CNAG_07948	0.14816684061032032
1009694	FKH2	CNAG_07876	0.14816684061032032
296366	HLH5	CNAG_02198	0.14816684061032032
574620	HLH5	CNAG_04280	0.14816684061032032
58784	YRM101	LIV1	0.14816684061032032
293152	YRM101	CNAG_02176	0.14816684061032032
410943	BWC2	CNAG_03084	0.14816684061032032
613625	BWC2	ERT1	0.14816684061032032
570946	FZC17	LPI6	0.14816684061032032
798873	FZC45	CNAG_05941	0.14816684061032032
567726	CNAG_01889	CNAG_04231	0.14816684061032032
979234	CNAG_01889	CNAG_07638	0.14816684061032032
70699	SWI6	CHS4	0.14816684061032032
818290	SWI6	APH4	0.14816684061032032
4303	ZFC4	CNAG_00030	0.14816684061032032
50194	ECM2201	CNAG_00399	0.14816684061032032
262074	ECM2201	CNAG_01954	0.14816684061032032
681670	CNAG_00841	CNAG_05089	0.14816684061032032
447017	FZC38	BZP4	0.14816684061032032
610082	SIP401	CNAG_04558	0.14816684061032032
115358	HLH1	CLR3	0.14816684061032032
193837	BZP3	STE12alpha	0.14816684061032032
559446	CNAG_00514	HSF2	0.14816684061032032
268948	FZC28	CNAG_02005	0.14816684061032032
367005	LIV1	CNAG_02767	0.14816684061032032
317287	SP1	FZC19	0.14816684061032032
795473	CNAG_00068	CNAG_05916	0.14816684061032032
102192	MLR1	MP88	0.14816684061032032
339609	FZC41	CNAG_02528	0.14815560759739338
592474	BZP5	CNAG_04405	0.14810636965677118
397286	FZC4	CNAG_02984	0.14810091806549935
270003	HOB4	CNAG_02011	0.14810091806549935
956706	HOB4	CNAG_07455	0.14810091806549935
545508	FZC41	CNAG_04072	0.14810091806549935
77697	MIG1	DIP5	0.14810091806549935
272283	BZP1	CNAG_02031	0.14810091806549935
949042	BZP1	CNAG_07399	0.14810091806549935
48461	CNAG_05375	CNAG_00386	0.14810091806549935
54887	CNAG_05375	CNAG_00430	0.14810091806549935
171918	CNAG_05375	CNAG_01288	0.14810091806549935
801252	CNAG_05375	CNAG_05976	0.14810091806549935
177729	FZC2	ALK1	0.14810091806549935
263857	HOB3	CNAG_01965	0.14810091806549935
867015	FZC8	CNAG_06472	0.14810091806549935
971505	FZC8	CNAG_07567	0.14810091806549935
565652	ERT1	PCK1	0.14810091806549935
1019843	ERT1	CNAG_07961	0.14810091806549935
332217	DDT1	YRM101	0.14810091806549935
536271	HSF2	CNAG_04007	0.14810091806549935
262900	FZC18	CNAG_01959	0.14810091806549935
905082	RLM1	CNAG_06758	0.14810091806549935
180890	SKN7	CNAG_01354	0.14810091806549935
201678	MAL13	CNAG_01514	0.14810091806549935
630152	ZFC8	CNAG_04704	0.14810091806549935
1031563	FZC45	CNAG_09010T0	0.14810091806549935
1031867	FZC13	CNAG_09012T0	0.14810091806549935
739655	ADA2	CNAG_05522	0.14810091806549935
764745	ADA2	CNAG_05699	0.14810091806549935
351721	ZFC4	CNAG_02660	0.14810091806549935
642660	BZP3	CNAG_04793	0.14810091806549935
255182	CNAG_00514	CNAG_01907	0.14810091806549935
520129	GAT1	PDR802	0.14810091806549935
141140	DDT1	CNAG_01074	0.14804321282415372
1079098	NRG1	CNAG_07938	0.14804232120513902
1079126	NRG1	CNAG_07967	0.14804232120513902
990810	FZC7	CNAG_07725	0.1480138791283112
604662	YAP2	CNAG_04509	0.1480138791283112
112764	ZFC4	CNAG_00850	0.1480138791283112
364287	FKH2	CNAG_02749	0.14800326298340816
930884	ADA2	FRE6	0.14797627038817265
344036	CEP3	CNAG_02558	0.14793611400094994
146322	RDS2	DAL2	0.14793611400094994
343058	ASG1	CNAG_02552	0.14793611400094994
192016	ADA2	SWI6	0.14793611400094994
500864	SIP401	CNAG_03746	0.14793611400094994
555619	LIV1	CNAG_04150	0.14793611400094994
762115	FZC29	CNAG_05678	0.14792611371072292
853593	HOB4	CNAG_06374	0.14792611371072292
742068	FZC41	JJJ1	0.14792611371072292
255315	HLH3	CNAG_01907	0.14792611371072292
417774	HLH3	PHO8501	0.14792611371072292
92846	FZC25	CNAG_00709	0.14792611371072292
151895	FZC25	RPA70	0.14792611371072292
293250	FZC35	CNAG_02176	0.14792611371072292
222726	MIG1	CNAG_01658	0.14792611371072292
189523	FZC7	CNAG_01418	0.14792611371072292
1008710	BZP1	CNAG_07868	0.14792611371072292
877439	JJJ1	CNAG_06556	0.14792611371072292
356261	RIM101	CNAG_02691	0.14792611371072292
442384	RIM101	CNAG_03314	0.14792611371072292
365130	FZC44	CNAG_02754	0.14792611371072292
927767	FZC44	CNAG_06930	0.14792611371072292
938476	FZC44	CNAG_07314	0.14792611371072292
656989	HOB3	FZC3	0.14792611371072292
1011601	FZC42	CNAG_07889	0.14792611371072292
325654	FZC3	CNAG_02427	0.14792611371072292
880175	FZC43	CNAG_06578	0.14792611371072292
299792	MBF1	CNAG_02220	0.14792611371072292
729479	YAP2	CNAG_05444	0.14792611371072292
836261	ERT1	CFT1	0.14792611371072292
800000	ARO80	CDC420	0.14792611371072292
274678	RLM1	QDR1	0.14792611371072292
184266	FZC14	CNAG_01379	0.14792611371072292
710489	FZC14	CNAG_05305	0.14792611371072292
300531	RDS2	EXG104	0.14792611371072292
442948	RDS2	CNAG_03318	0.14792611371072292
453196	RDS2	CNAG_03389	0.14792611371072292
782083	RDS2	CNAG_05820	0.14792611371072292
206905	ASG1	GAT201	0.14792611371072292
624977	ASG1	UBC12	0.14792611371072292
35406	ECM22	CNAG_00285	0.14792611371072292
390780	ECM22	CNAG_02934	0.14792611371072292
555834	ECM22	CNAG_04151	0.14792611371072292
396898	FZC33	CNAG_02982	0.14792611371072292
927102	FZC33	CNAG_06926	0.14792611371072292
341061	SKN7	CNAG_02539	0.14792611371072292
679426	SKN7	CNAG_05072	0.14792611371072292
252789	ZNF2	MET6	0.14792611371072292
453174	CNAG_03059	CNAG_03389	0.14792611371072292
585492	CNAG_03059	CNAG_04355	0.14792611371072292
641170	FZC51	PPU1	0.14792611371072292
916070	FZC51	KRE61	0.14792611371072292
500898	ZFC8	CNAG_03746	0.14792611371072292
601538	FZC45	CNAG_04486	0.14792611371072292
169534	FZC36	CNAG_01272	0.14792611371072292
951084	CNAG_01889	NOG2	0.14792611371072292
525351	GAT7	CNAG_03930	0.14792611371072292
38575	ADA2	CNAG_00310	0.14792611371072292
273861	ADA2	CNAG_02044	0.14792611371072292
474716	ADA2	CNAG_03556	0.14792611371072292
710591	ADA2	PTC701	0.14792611371072292
722063	ADA2	CNAG_05391	0.14792611371072292
345755	ZFC4	CNAG_02574	0.14792611371072292
173346	FZC34	CNAG_01299	0.14792611371072292
658877	ECM2201	CNAG_04909	0.14792611371072292
920167	ECM2201	CNAG_06873	0.14792611371072292
616812	CLR3	AGO1	0.14792611371072292
76043	SIP401	CNAG_00587	0.14792611371072292
141211	SIP401	CNAG_01075	0.14792611371072292
999869	BZP3	CNAG_07802	0.14792611371072292
410607	CNAG_00514	CNAG_03082	0.14792611371072292
879613	GAT1	APP1	0.14792611371072292
337021	SP1	CNAG_02509	0.14792611371072292
525175	SP1	CAS42	0.14792611371072292
1079041	NRG1	CNAG_07862	0.147873640060425
977364	FZC29	CNAG_07624	0.14785794432093086
621192	FZC42	CNAG_04638	0.14785794432093086
1018902	ASG1	CNAG_07955	0.14785794432093086
334926	FZC51	CNAG_02495	0.14785794432093086
927815	CLR3	CNAG_06931	0.14785794432093086
668206	SIP401	CNAG_04988	0.14785794432093086
948145	BZP5	CNAG_07387	0.14783340498862862
84188	MAL13	CNAG_00652	0.14780786566844148
615748	SWI6	CNAG_04602	0.14780786566844148
458781	ZFC6	FZC48	0.14780786566844148
681572	FZC31	CNAG_05087	0.14780337572912294
1065630	GAT201	CNAG_07961	0.147801280021667
344403	FKH2	CNAG_02563	0.14780080317239466
252748	SWI6	MET6	0.14780080317239466
152629	FZC3	CNAG_01149	0.14779008489465972
583236	ARO8001	CNAG_04338	0.14779008489465972
400235	BWC2	CNAG_03005	0.14779008489465972
1046144	LIV3	CNAG_00777	0.147786617279053
1050570	LIV3	CNAG_05803	0.147786617279053
1072926	NRG1	BZP3	0.14777469635009802
1073970	NRG1	CNAG_01726	0.147767245769501
359483	CCD6	BUD32	0.14776365832359395
986195	MLN1	CNAG_07690	0.14771505858835435
86585	BZP5	CNAG_00668	0.14764692090465428
343746	BZP5	CNAG_02556	0.14764692090465428
541231	BZP5	CNAG_04041	0.14764692090465428
681041	BZP5	CNAG_05083	0.14764692090465428
869356	BZP5	CNAG_06494	0.14764692090465428
939466	YRM101	CNAG_07321	0.1476455990904124
343264	STB4	CNAG_02553	0.14762083823635264
252967	ARO8001	CNAG_01891	0.14762083823635264
96832	CNAG_07528	CNAG_00738	0.1476109074647803
389816	SWI6	CNAG_02928	0.1476109074647803
842840	YAP2	CNAG_06298	0.14761054858224984
1078538	NRG1	CNAG_06973	0.147607445716858
776913	MLN1	STB4	0.1476058407294271
895457	ARO8001	CNAG_06687	0.14756213163401058
180975	BZP5	CNAG_01354	0.14753178598074365
450365	BZP5	SWE102	0.14753178598074365
838760	FZC29	CNAG_06266	0.14753075742356495
95149	CNAG_07528	CNAG_00726	0.14753075742356495
899799	CNAG_07528	FZC49	0.14753075742356495
651666	HLH4	CNAG_04855	0.14753075742356495
579464	HLH3	MAN1	0.14753075742356495
373258	FZC49	PUF4	0.14753075742356495
177904	FZC25	CNAG_01334	0.14753075742356495
392380	FZC25	APH1	0.14753075742356495
611275	CEP3	CNAG_04567	0.14753075742356495
111961	CCD6	CNAG_00844	0.14753075742356495
806621	CCD6	CNAG_06014	0.14753075742356495
979947	FZC7	CNAG_07642	0.14753075742356495
446826	CNAG_06097	CNAG_03344	0.14753075742356495
560636	CNAG_06097	CNAG_04183	0.14753075742356495
482774	FKH101	TAO3	0.14753075742356495
114096	STB4	CNAG_00861	0.14753075742356495
364521	CNAG_05436	CNAG_02750	0.14753075742356495
984529	RIM101	DST1	0.14753075742356495
114243	FZC44	CNAG_00862	0.14753075742356495
282980	FZC2	CNAG_02105	0.14753075742356495
223927	FZC42	CNAG_01668	0.14753075742356495
228976	FZC42	CNAG_01706	0.14753075742356495
315550	FZC26	CHI4	0.14753075742356495
253591	MBF1	CNAG_01896	0.14753075742356495
465299	ZFC5	CNAG_03480	0.14753075742356495
137620	FZC30	CNAG_01048	0.14753075742356495
771392	FZC30	CNAG_05746	0.14753075742356495
210442	ARO80	CNAG_01575	0.14753075742356495
806120	ARO80	CNAG_06011	0.14753075742356495
338332	CLR1	CNAG_02519	0.14753075742356495
915193	CLR1	ERG1	0.14753075742356495
926360	ZAP103	HOB4	0.14753075742356495
139605	ARO8001	FRK102	0.14753075742356495
291518	ARO8001	CNAG_02165	0.14753075742356495
829974	YRM103	CNAG_06197	0.14753075742356495
785299	FZC18	CNAG_05842	0.14753075742356495
732821	FZC14	CNAG_05466	0.14753075742356495
830885	RDS2	CNAG_06204	0.14753075742356495
37094	ASG1	CNAG_00300	0.14753075742356495
220980	ASG1	CNAG_01647	0.14753075742356495
561033	FZC33	CNAG_04186	0.14753075742356495
72118	SKN7	BZP3	0.14753075742356495
550018	SKN7	AKP3	0.14753075742356495
845560	SKN7	CNAG_06320	0.14753075742356495
300980	GAT203	CNAG_02228	0.14753075742356495
662291	GAT203	CNAG_04944	0.14753075742356495
392151	ZNF2	CNAG_02943	0.14753075742356495
416931	ZNF2	CNAG_03132	0.14753075742356495
836075	ZNF2	CFO1	0.14753075742356495
58348	FZC50	ISP6	0.14753075742356495
240242	HCM101	CNAG_01795	0.14753075742356495
107756	CNAG_03132	CNAG_00816	0.14753075742356495
613641	FZC46	ERT1	0.14753075742356495
1008173	ASG101	CNAG_07865	0.14753075742356495
804392	ZFC8	CNAG_06000	0.14753075742356495
911325	ZFC8	BSP3	0.14753075742356495
13352	CNAG_02603	CNAG_00094	0.14753075742356495
275563	CNAG_02603	CNAG_02056	0.14753075742356495
974658	CNAG_02603	CNAG_07596	0.14753075742356495
363522	FKH2	DCR1	0.14753075742356495
253376	BWC2	CNAG_01894	0.14753075742356495
367190	BWC2	CNAG_02768	0.14753075742356495
315019	CNAG_01889	CNAG_02348	0.14753075742356495
390894	CNAG_01889	CNAG_02935	0.14753075742356495
821202	GAT8	CNAG_06135	0.14753075742356495
428061	GAT7	HCM101	0.14753075742356495
524738	ADA2	MAP1	0.14753075742356495
130055	STE12alpha	CNAG_00999	0.14753075742356495
37349	SWI6	CNAG_00302	0.14753075742356495
182377	SWI6	CNAG_01364	0.14753075742356495
304610	SWI6	CNAG_02267	0.14753075742356495
950312	SWI6	STE20alpha	0.14753075742356495
395013	ZFC4	CNAG_02967	0.14753075742356495
371298	ECM2201	CNAG_02796	0.14753075742356495
556241	ECM2201	CNAG_04154	0.14753075742356495
656885	HLH1	FZC3	0.14753075742356495
776819	HLH1	STB4	0.14753075742356495
955961	HLH1	DUR3	0.14753075742356495
32285	FZC28	PTP4	0.14753075742356495
251969	LIV1	GAT8	0.14753075742356495
176849	SP1	CNAG_01324	0.14753075742356495
347422	SP1	CNAG_02586	0.14753075742356495
630564	MLR1	CNAG_04708	0.14753075742356495
141395	CNAG_02603	CNAG_01076	0.14753019636269196
327531	BZP5	CNAG_02439	0.1475265072861444
420537	BZP5	CNAG_03155	0.1475265072861444
483715	BZP5	CNAG_03628	0.1475265072861444
491059	BZP5	CNAG_03676	0.1475265072861444
505897	BZP5	LYSO1	0.1475265072861444
590180	BZP5	CNAG_04387	0.1475265072861444
591862	BZP5	CNAG_04401	0.1475265072861444
887257	BZP5	ABC1	0.1475265072861444
1074108	NRG1	CNAG_01891	0.147493362426758
1075645	NRG1	LDP1	0.147493362426758
1076085	NRG1	CNAG_04148	0.147493362426758
431089	CNAG_07528	CNAG_03234	0.1474892351714659
1075309	NRG1	UPF3	0.147483050823212
1077569	NRG1	CNAG_05823	0.147483050823212
1077636	NRG1	CNAG_05897	0.147483050823212
322727	ARO8001	CNAG_02405	0.14743853819669453
756866	MBF1	FZC37	0.1474320665105593
893275	MAL13	CNAG_06672	0.1474320665105593
1076150	NRG1	MET3	0.14743053913116502
539490	ARO80	CNAG_04030	0.14741853086321796
38089	BZP5	MTN2	0.14740331410993887
523178	CNAG_07528	CNAG_03915	0.14740331410993887
83669	HLH3	CNAG_00648	0.14740331410993887
290806	HLH3	CNAG_02160	0.14740331410993887
550553	HLH3	CNAG_04107	0.14740331410993887
808457	CCD6	CNAG_06027	0.14740331410993887
873620	FZC7	CNAG_06530	0.14740331410993887
583272	JJJ1	CNAG_04338	0.14740331410993887
78296	CNAG_05436	CEL1	0.14740331410993887
254067	FZC2	CNAG_01899	0.14740331410993887
785178	CLR4	CNAG_05841	0.14740331410993887
682681	FZC3	CNAG_05096	0.14740331410993887
107648	FZC26	SIT1	0.14740331410993887
745237	YAP2	PBX2	0.14740331410993887
640454	FZC27	FZC26	0.14740331410993887
109935	HOB7	FZC38	0.14740331410993887
504771	HOB7	CNAG_03779	0.14740331410993887
1021831	HOB7	CNAG_07975	0.14740331410993887
66181	DDT1	CNAG_00514	0.14740331410993887
53787	CLR1	CNAG_00422	0.14740331410993887
342463	CLR1	CNAG_02548	0.14740331410993887
584155	CLR1	ARO8001	0.14740331410993887
746605	CLR1	CNAG_05571	0.14740331410993887
813922	CLR1	CNAG_06079	0.14740331410993887
930797	CLR1	CNAG_06973	0.14740331410993887
1022438	CLR1	CNAG_07979	0.14740331410993887
465601	ZAP103	TSA1	0.14740331410993887
69235	ARO8001	CNAG_00536	0.14740331410993887
306971	ARO8001	CNAG_02291	0.14740331410993887
834106	HSF2	CNAG_06228	0.14740331410993887
610763	YRM103	CNAG_04564	0.14740331410993887
795546	RDS2	CNAG_05916	0.14740331410993887
695647	ASG1	CNAG_05191	0.14740331410993887
67223	SKN7	CNAG_00522	0.14740331410993887
117705	SKN7	CNAG_00890	0.14740331410993887
814203	SKN7	CNAG_06081	0.14740331410993887
137744	ZNF2	CNAG_01049	0.14740331410993887
78229	CNAG_03132	CEL1	0.14740331410993887
231825	CNAG_03132	CNAG_01726	0.14740331410993887
319023	CNAG_03132	CNAG_02377	0.14740331410993887
367206	FZC46	CNAG_02768	0.14740331410993887
275568	MAL13	CNAG_02056	0.14740331410993887
644379	ZFC8	SRE1	0.14740331410993887
806993	ZFC8	CNAG_06017	0.14740331410993887
281223	CNAG_02603	CNAG_02093	0.14740331410993887
731565	CNAG_02603	CNAG_05458	0.14740331410993887
807449	CNAG_02603	CNAG_06020	0.14740331410993887
277548	HLH5	CNAG_02069	0.14740331410993887
293150	FZC19	CNAG_02176	0.14740331410993887
506854	FZC19	CNAG_03793	0.14740331410993887
780975	FZC19	CNAG_05813	0.14740331410993887
920791	GAT8	CNAG_06879	0.14740331410993887
724510	ADA2	CNAG_05407	0.14740331410993887
967905	SWI6	CNAG_07542	0.14740331410993887
41472	CLR3	SIP4	0.14740331410993887
684883	CLR3	FZC42	0.14740331410993887
504229	SIP401	CNAG_03775	0.14740331410993887
52176	BZP3	CNAG_00412	0.14740331410993887
695581	FZC28	CNAG_05191	0.14740331410993887
826993	LIV1	CNAG_06175	0.14740331410993887
47120	SP1	CNAG_00374	0.14740331410993887
69608	SP1	CNAG_00539	0.14740331410993887
165375	SP1	HAPX	0.14740331410993887
